[00:00:34] *** Joins: BlackIkeEagle (~BlackIkeE@archlinux/trusteduser/blackikeeagle)
[00:21:43] <vaio> hello, is there a way to find out which plugin is missing when `docker service scale` returns `no suitable node (missing plugin on 3 nodes)`
[00:22:28] *** Joins: DoofusCanadensis (~DoofusCan@node-1w7jr9yercvgex5z93pzd0psq.ipv6.telus.net)
[00:23:33] <vaio> i'm trying to run a swarm with nfs mounts; i installed the `docker-volume-netshare` plugin on all nodes, service is up and running, and the docker-compose file works fine when not running in swarm mode
[00:24:57] <vaio> what i can find on https://github.com/docker/swarmkit/issues/2392 isn't really helping; or i'm missing something..
[00:25:19] *** Joins: sgt_chuckles (~sgt_chuck@pool-71-190-209-205.nycmny.fios.verizon.net)
[00:25:35] *** Quits: Hackerpcs (~user@user/hackerpcs) (Quit: Hackerpcs)
[15:37:21] <jaggz> nod.. figured :)
[15:37:28] <jaggz> all that stuff in /var/lib/docker yeah?
[15:38:32] <tabakhase> then "docker run ddeepspeech:latest" will now "do the thing" --- likely that run command wants a few more options/env/args/cmds whatever, but thats project-specifica
[15:38:45] <jaggz> giving me the warning that I'm running it as root.. hmm.. 
[15:39:04] <jaggz> so I guess when you run a docker image you're defaulting to administration of it..
[15:39:33] <jaggz> but examples I see from people don't say to use the uid options.. 
[15:40:12] <jaggz> (just some user online though, not some authority): https://discourse.mozilla.org/t/running-deepspeech-inside-docker-container/34070/5
[15:41:17] *** Quits: standardrat (~standardr@41.170.9.59) (Ping timeout: 240 seconds)
[15:42:01] *** jazzy2 is now known as jazzy
[15:42:06] <tabakhase> not every image supports "docker run --user XY" cleanly -> for example tosses it you into a annon-user (with "no homedir set") - and sometimes you may also want to chown the source for the app to run or stuff like this - then "deeper tooling" like https://github.com/boxboat/fixuid comes in handy -- but you likely shouldnt try to implement this here :D running as root may be just fine there :P
[15:44:15] *** Joins: ss4 (~wootehfoo@user/wootehfoot)
[15:48:25] *** Quits: wootehfoot (~wootehfoo@user/wootehfoot) (Ping timeout: 256 seconds)
[15:49:28] *** Quits: ss4 (~wootehfoo@user/wootehfoot) (Quit: Leaving)
[15:52:56] <jaggz> it looks like all their files are owned by root
[15:53:08] <jaggz> and no vi in here.. grr
[15:55:38] *** Quits: nobiz (~nobiz@user/nobiz) (Quit: The Lounge - https://thelounge.chat)
[15:56:17] *** Joins: nobiz (~nobiz@user/nobiz)
[15:58:32] <jaggz> tabakhase, thanks for the help, btw.  (I'm not doing this for work or anything; just thought it might be an easier way to train their voice models, since they have it all set up in a docker .. thing.. )
[15:59:05] <jaggz> want to see if they can recognize a ventilated patient's speech
[15:59:09] <jaggz> (if I train it)
[16:01:02] *** Joins: wootehfoot (~wootehfoo@user/wootehfoot)
[16:09:32] *** Quits: Rohambili (uid528665@id-528665.ilkley.irccloud.com) (Quit: Connection closed for inactivity)
[16:11:26] *** Quits: eyJhb (~eyJhb@user/eyjhb) (Quit: Clever message)
[16:11:29] *** Joins: minimal (~minimal@user/minimal)
[16:12:25] *** Joins: eyJhb (~eyJhb@user/eyjhb)
[16:28:40] *** Quits: pvdp4 (~Pieter@static-n58-105-183-94.rdl4.qld.optusnet.com.au) (Remote host closed the connection)
[16:31:49] *** Quits: ekathva (~ekathva@2001:999:51:be01:2c4a:6b25:b5d5:f2c9) (Ping timeout: 256 seconds)
[16:31:54] *** Joins: withered_wolf (~withered_@1437135-v103.1561-static.stchilaa.metronetinc.net)
[16:43:17] *** Quits: nobiz (~nobiz@user/nobiz) (Ping timeout: 240 seconds)
[16:43:22] *** Joins: Mark_Pinecone (~Mark_Pine@212.70.176.193)
[16:45:58] *** Quits: rsx (~dummy@ppp-188-174-147-214.dynamic.mnet-online.de) (Quit: rsx)
[16:58:10] *** Joins: ethrl (~ethereal@user/doforlove33)
[17:03:24] *** Quits: withered_wolf (~withered_@1437135-v103.1561-static.stchilaa.metronetinc.net) (Read error: Connection reset by peer)
[17:04:05] *** Joins: withered_wolf (~withered_@1437135-v103.1561-static.stchilaa.metronetinc.net)
[17:04:17] *** Joins: standardrat (~standardr@41.170.9.59)
[17:04:33] *** Quits: standardrat (~standardr@41.170.9.59) (Client Quit)
[17:11:00] *** Joins: trevors (~trevors@user/trevors)
[17:11:05] *** Joins: TomyWork (~TomyLobo@p200300e80f00670091762afeb60ebce1.dip0.t-ipconnect.de)
[17:18:10] *** Quits: OnkelTem (~OnkelTem@user/onkeltem) (Quit: WeeChat 2.8)
[17:22:23] <programmerq> jaggz: oh that sounds like a worthy project. I imagine you'd need a ton more samples than could be comfortably given by one patient. Not sure how much noise reduction you're able to apply, but any amount would help the recognition model.
[17:22:33] *** Quits: fedenix__ (~fedenix@gateway/tor-sasl/fedenix) (Remote host closed the connection)
[17:22:44] <programmerq> I imagine there's some amount of backround sound of the ventilator that might even be louder than the speech you're trying to detect.
[17:23:35] *** Joins: nobiz (~nobiz@user/nobiz)
[17:24:00] *** Joins: fedenix__ (~fedenix@gateway/tor-sasl/fedenix)
[17:28:27] *** Quits: Mark_Pinecone (~Mark_Pine@212.70.176.193) (Killed (ozone (No Spam)))
[17:32:38] *** Joins: fedenix_ (~fedenix@gateway/tor-sasl/fedenix)
[17:33:27] *** Quits: ethrl (~ethereal@user/doforlove33) (Remote host closed the connection)
[17:37:09] *** Quits: fedenix (~fedenix@gateway/tor-sasl/fedenix) (Ping timeout: 276 seconds)
[17:38:39] *** Quits: mcpackey (~pm0001@p5dc1ccfe.dip0.t-ipconnect.de) (Remote host closed the connection)
[18:01:12] *** Quits: fedenix__ (~fedenix@gateway/tor-sasl/fedenix) (Remote host closed the connection)
[18:01:23] *** Quits: Forsaken87 (~quassel@2a02:908:1866:e360:b79:88e2:d2ce:2e71) (Quit: https://quassel-irc.org - Chat comfortably. Anywhere.)
[18:01:31] *** Joins: fedenix__ (~fedenix@gateway/tor-sasl/fedenix)
[18:03:54] *** Joins: Forsaken87 (~quassel@2a02:908:1866:e360:b79:88e2:d2ce:2e71)
[18:06:18] <jaggz> programmerq, hmmm
[18:07:20] <jaggz> programmerq, ideally we could use normal voice data from existing collections (ex: "common voice" https://commonvoice.mozilla.org/en/datasets), 
[18:07:42] <jaggz> and then add the patients to the set, probably with a higher weighting
[18:11:55] <programmerq> that makes sense too. I imagine that the ventilator interferes enough with the data in the existing sets that it might be quite tricky. There might be some existing libraries of other speech compromised individuals that might be helpful?
[18:12:32] <programmerq> I'm only passingly familiar with some of the tech. For a time I was 90% dependent on voice recognition for my actual work on my computer.
[18:12:47] <programmerq> I've contributed my own voice to the mozilla models
[18:19:42] *** Joins: sebastianos (~sebastian@user/sebastianos)
[18:25:57] *** Quits: noex (~null@user/noex) (Quit: :q!)
[18:29:38] *** Joins: DrowningElysium (uid190788@user/drowningelysium)
[18:30:10] *** Joins: noex (~null@user/noex)
[18:46:27] <pgloor> does docker need more than one single vcpu? or is that ok for two simple web apps with very low traffic and  a containrrr/watchtower on a vps with 2 GB RAM? I'm asking because the connection stutters a litte bit sometimes when I access the box in a ssh terminal session (non X).
[18:51:51] *** Quits: lowcrash (~admin@84-255-205-230.static.t-2.net) (Quit: The Lounge - https://thelounge.chat)
[18:52:37] *** Quits: artok (~azo@mobile-access-b04849-185.dhcp.inet.fi) (Quit: faaa)
[18:52:53] *** Joins: artok (~azo@mobile-access-b04849-185.dhcp.inet.fi)
[18:54:38] <jaggz> programmerq, that's a good point -- I wonder if it's possible it interferes
[18:55:06] <jaggz> or if it reduces quality, where resources are consumed uselessly for all the unused "normal" voices
[18:55:34] <jaggz> like if you have a bunch of speakers, then one bird singing and you are mapping that to words.. :)
[18:56:17] <jaggz> i've always just wanted to make my own anyway
[18:58:34] <jaggz> programmerq, the 'patient' is my wife, by the way.  I'm not sure if that makes it more or less worthy of a project
[18:58:36] *** Joins: gooble_gobble (~gooble_go@c-76-16-103-215.hsd1.il.comcast.net)
[18:58:49] *** Quits: jazzy (~jaziz@user/jaziz) (Ping timeout: 256 seconds)
[19:00:40] <jaggz> I didn't want to put my wife's voice on my youtube channel, but I made home audio classification system that would detect when she was speaking, and repeat it back louder for her aging mother's ears to better hear: https://www.youtube.com/watch?v=YsRfDFyZd5A
[19:00:56] <jaggz> just ran a session while they had some tv show going
[19:01:24] <jaggz> it's designed to classify all tv noise as "other" sounds
[19:02:22] <jaggz> (and one person suggested I also downshift her voice, since it's not only whispery, but also shifted down might make some of the frequencies more audible to her mom)
[19:02:42] <jaggz> oh, and I slowed down the speed too
[19:04:02] <jaggz> it does do some noise reduction.. actually it's designed to detect when nothing's going on and automatically grabs samples of that to update (redo) its noise-reduction profile
[19:08:12] *** Joins: DoofusCanadensis (~DoofusCan@2604:3d09:47c:f970:2d75:2a18:890e:4396)
[19:39:37] <gordonjcp> jaggz: clever stuff
[19:40:52] *** Joins: jkwnki (~jkwnki@p4fedb869.dip0.t-ipconnect.de)
[19:41:28] *** Joins: tofran (~tofran@bl15-47-228.dsl.telepac.pt)
[19:48:10] *** Quits: gproto23 (~gproto23@user/gproto23) (Remote host closed the connection)
[19:50:43] *** Quits: gooble_gobble (~gooble_go@c-76-16-103-215.hsd1.il.comcast.net) (Ping timeout: 256 seconds)
[19:51:08] *** Quits: sloth_on_meth (~sloth_on_@bams.xs4all.space) (Quit: buh bye!)
[19:52:05] <jaggz> gordonjcp, danke
[19:52:44] <jaggz> I actually don't like the base.. everyone uses spectrogram analysis for it.. and it aint right
[19:53:30] *** Joins: sloth_on_meth (~sloth_on_@bams.xs4all.space)
[19:54:51] *** Quits: withered_wolf (~withered_@1437135-v103.1561-static.stchilaa.metronetinc.net) (Quit: leaving)
[19:57:53] *** Joins: fedenix (~fedenix@gateway/tor-sasl/fedenix)
[19:58:05] *** Quits: jkwnki (~jkwnki@p4fedb869.dip0.t-ipconnect.de) (Ping timeout: 256 seconds)
[19:59:22] *** Quits: sloth_on_meth (~sloth_on_@bams.xs4all.space) (Quit: buh bye!)
[20:00:47] *** Joins: withered_wolf (~withered_@1437135-v103.1561-static.stchilaa.metronetinc.net)
[20:02:29] *** Quits: fedenix__ (~fedenix@gateway/tor-sasl/fedenix) (Remote host closed the connection)
[20:02:45] *** Quits: Atque (~Atque@user/atque) (Ping timeout: 276 seconds)
[20:02:59] *** Joins: sloth_on_meth (~sloth_on_@bams.xs4all.space)
[20:04:33] *** Quits: ExeciN (~ExeciN@user/nicexe) (Ping timeout: 256 seconds)
[20:05:08] *** Joins: dtux (~dtux@c-98-207-149-218.hsd1.ca.comcast.net)
[20:05:32] *** Joins: yac (~user@user/yac)
[20:06:30] *** Joins: Atque (~Atque@user/atque)
[20:07:43] *** Quits: vaio (~gary@user/ghost) (Remote host closed the connection)
[20:07:53] *** Joins: sloth_on_meth3 (~sloth_on_@bams.xs4all.space)
[20:08:22] *** Joins: vaio (~gary@user/ghost)
[20:09:05] *** Quits: sloth_on_meth (~sloth_on_@bams.xs4all.space) (Ping timeout: 256 seconds)
[20:09:05] *** sloth_on_meth3 is now known as sloth_on_meth
[20:14:10] *** Quits: sloth_on_meth (~sloth_on_@bams.xs4all.space) (Remote host closed the connection)
[20:31:08] *** Quits: noex (~null@user/noex) (Quit: :q!)
[20:31:42] *** Joins: lilgopher (~textual@2601:241:8000:38f0:b4e0:9656:29c6:d783)
[20:32:08] *** Quits: cX1n (~cX1n@107.159.97.244) (Ping timeout: 250 seconds)
[20:35:35] *** Quits: vidbina (~vid@2a02:3032:1:80a6:6924:42b8:c2cf:9ac5) (Ping timeout: 250 seconds)
[20:38:32] *** Quits: vbotka (~vbotka@92.245.202.144) (Remote host closed the connection)
[20:45:03] *** Quits: pgloor (~petergloo@mix.cubus.space) (Quit: The Lounge - https://thelounge.chat)
[20:45:43] *** Joins: noex (~null@user/noex)
[20:47:52] *** Joins: csm3105 (~csm3105@2a02:2e02:3e4:d00:4b21:8c8f:fc36:ee33)
[20:48:41] *** Quits: csm3105 (~csm3105@2a02:2e02:3e4:d00:4b21:8c8f:fc36:ee33) (Remote host closed the connection)
[20:49:43] *** Quits: vaio (~gary@user/ghost) (Remote host closed the connection)
[20:49:52] *** Joins: csm3105 (~csm3105@2a02:2e02:3e4:d00:4b21:8c8f:fc36:ee33)
[20:49:57] *** Quits: csm3105 (~csm3105@2a02:2e02:3e4:d00:4b21:8c8f:fc36:ee33) (Client Quit)
[20:49:58] *** Joins: v- (~gary@user/ghost)
[20:55:19] *** Joins: nezach (~nezach@p200300c31f04ce0064898d6ba856a88d.dip0.t-ipconnect.de)
[20:56:28] *** Quits: nezach (~nezach@p200300c31f04ce0064898d6ba856a88d.dip0.t-ipconnect.de) (Client Quit)
[21:05:37] *** Joins: fuzzybear3965 (~fuzzybear@195.122.154.20)
[21:05:57] *** Quits: imp (~imp@179-191-215-167.static.sumicity.net.br) (Quit: imp)
[21:18:32] *** Quits: fuzzybear3965 (~fuzzybear@195.122.154.20) (Quit: Client closed)
[21:23:20] *** Joins: vidbina (~vid@2a02:3032:1:80a6:6924:42b8:c2cf:9ac5)
[21:23:20] *** Quits: iomari891 (~iomari891@105.112.138.38) (Quit: WeeChat 3.3)
[21:27:32] *** Joins: fuzzybear3965 (~fuzzybear@195.122.154.20)
[21:31:32] *** Quits: fuzzybear3965 (~fuzzybear@195.122.154.20) (Client Quit)
[21:40:21] *** Quits: TomyWork (~TomyLobo@p200300e80f00670091762afeb60ebce1.dip0.t-ipconnect.de) (Remote host closed the connection)
[21:44:05] *** Joins: pgloor (~petergloo@bit.cubus.space)
[21:44:24] *** Joins: tyson2 (~user@bras-base-toroon0624w-grc-17-50-101-91-98.dsl.bell.ca)
[21:45:10] <programmerq> jaggz: that's pretty fantastic of a project for sure.
[21:46:05] <programmerq> all that stuff you talked about isn't easy to do. Hopefully you are able to share your effort in case it could help others!
[21:53:37] *** Joins: briian (uid321220@id-321220.uxbridge.irccloud.com)
[21:57:37] *** Joins: fibsifan (~quassel@dynamic-077-191-124-075.77.191.pool.telefonica.de)
[22:06:29] *** Quits: pgloor (~petergloo@bit.cubus.space) (Quit: The Lounge - https://thelounge.chat)
[22:07:07] *** Joins: pgloor (~petergloo@bit.cubus.space)
[22:07:31] *** Quits: molt (~molt@178-222-245-206.static.isp.telekom.rs) (Ping timeout: 256 seconds)
[22:14:05] *** Quits: nickdiazswag209 (~bjpenn_@98.42.87.100) (Ping timeout: 256 seconds)
[22:22:37] *** Quits: vidbina (~vid@2a02:3032:1:80a6:6924:42b8:c2cf:9ac5) (Ping timeout: 250 seconds)
[22:26:25] *** Quits: [diablo] (~diablo]@user/diablo/x-9068044) (Quit: The Lounge - https://thelounge.chat)
[22:28:28] *** Joins: [diablo] (~diablo]@user/diablo/x-9068044)
[22:38:08] *** Parts: phuzion (~phuzion@dagd/phuzion) (https://quassel-irc.org - Chat comfortably. Anywhere.)
[22:39:13] *** Joins: drillbyt (drillbyt@user/drillbyt)
[22:48:50] *** Joins: svm_invictvs (~svm_invic@user/svm-invictvs/x-6696469)
[22:58:58] <hiya> how to login a docker container to edit files therein?
[22:59:22] <ikke> hiya: is it a running container?
[22:59:29] <hiya> ghost.org
[22:59:31] <hiya> it is running this
[22:59:41] <hiya> I want to edit some file therein to make things work
[23:00:02] <ikke> with docker(-compose) exec you can execute a shell in a running container
[23:00:47] <hiya> how?
[23:01:27] <ikke> docker exec --it <container> /bin/sh
[23:01:29] <ikke> for example
[23:01:57] <hiya> unknown flag: --it
[23:02:01] <hiya> unknown flag
[23:02:02] <ikke> sorry
[23:02:04] <ikke> -it
[23:02:06] <ikke> 1 dash
[23:02:12] <hiya> omg
[23:02:15] <hiya> you hacking it :)
[23:02:39] <hiya> nano isn't there? How do I edit the file?
[23:02:56] <ikke> depends on whats on the image
[23:03:02] <hiya> it seems like debian
[23:03:04] <ikke> most images are pretty sparse
[23:03:18] <ikke> if you are root, you could install nano
[23:03:22] <ikke> with the package manager
[23:03:28] <hiya> I tried but it cannot find nano lol
[23:03:31] <hiya> something is wrong
[23:03:56] <hiya> works now
[23:05:44] *** Joins: imp (~imp@179-191-215-167.static.sumicity.net.br)
[23:05:59] *** Quits: fibsifan (~quassel@dynamic-077-191-124-075.77.191.pool.telefonica.de) (Quit: https://quassel-irc.org)
[23:10:02] *** Joins: jkwnki (~jkwnki@p4fedb869.dip0.t-ipconnect.de)
[23:10:36] *** Quits: mohabaks (~mohabaks@gateway/tor-sasl/mohabaks) (Ping timeout: 276 seconds)
[23:20:13] *** Joins: pvdp4 (~Pieter@static-n58-105-183-94.rdl4.qld.optusnet.com.au)
[23:29:13] <hiya> ikke: how to check what went wrong with docker, it won't start after configuration change?
[23:29:33] <ikke> Check the logs
[23:29:39] <ikke> or manually run the daemon
[23:29:48] <hiya> where to check the blog?
[23:31:11] *** Quits: bolt (~r00t@user/bolt) (Remote host closed the connection)
[23:33:21] *** Joins: bolt (~r00t@user/bolt)
[23:35:54] <hiya> ikke: how to login again without it running? exec isn't working
[23:36:07] <ikke> You first need to start it
[23:37:01] <hiya> but it won't start only now
[23:37:19] <hiya> I made an error in file to edit
[23:37:23] <hiya> I see the log
[23:39:57] *** Joins: antani (~antani@user/antani)
[23:42:41] *** Quits: t0mm13b (~t0mm13b@user/t0mm13b) (Read error: Connection reset by peer)
[23:44:53] *** Quits: nobiz (~nobiz@user/nobiz) (Quit: The Lounge - https://thelounge.chat)
[23:45:38] *** Joins: nobiz (~nobiz@user/nobiz)
[23:48:22] *** Joins: t0mm13b (~t0mm13b@user/t0mm13b)
[23:58:22] *** Quits: pgloor (~petergloo@bit.cubus.space) (Quit: The Lounge - https://thelounge.chat)
[23:58:46] *** Joins: Feuermagier (~Feuermagi@user/feuermagier)
[23:58:47] *** Joins: pgloor (~petergloo@bit.cubus.space)
